3.128000000000000000e+03,1.591000000000000000e+03,1.547000000000000000e+03,1.548000000000000000e+03
6.292000000000000000e+03,3.259000000000000000e+03,3.147000000000000000e+03,3.103000000000000000e+03
1.942000000000000000e+03,1.108000000000000000e+03,1.112000000000000000e+03,1.116000000000000000e+03
1.123400000000000000e+04,7.245000000000000000e+03,6.351000000000000000e+03,6.698000000000000000e+03
4.967000000000000000e+03,3.444000000000000000e+03,3.032000000000000000e+03,3.174000000000000000e+03
1.180000000000000000e+03,7.710000000000000000e+02,7.360000000000000000e+02,7.050000000000000000e+02
1.651000000000000000e+04,1.227500000000000000e+04,1.035100000000000000e+04,1.086400000000000000e+04
5.462000000000000000e+03,4.185000000000000000e+03,3.401000000000000000e+03,3.686000000000000000e+03
1.572500000000000000e+04,1.280800000000000000e+04,1.032300000000000000e+04,1.114400000000000000e+04
1.500700000000000000e+04,1.338600000000000000e+04,1.036800000000000000e+04,1.123900000000000000e+04
1.924200000000000000e+04,1.055700000000000000e+04,9.980000000000000000e+03,1.022100000000000000e+04
6.524000000000000000e+03,6.055000000000000000e+03,4.917000000000000000e+03,5.252000000000000000e+03
1.833000000000000000e+03,1.584000000000000000e+03,1.353000000000000000e+03,1.464000000000000000e+03
1.409200000000000000e+04,1.355300000000000000e+04,1.046100000000000000e+04,1.189400000000000000e+04
5.566000000000000000e+03,5.169000000000000000e+03,4.036000000000000000e+03,4.436000000000000000e+03
1.524000000000000000e+03,1.250000000000000000e+03,9.680000000000000000e+02,1.024000000000000000e+03
4.493000000000000000e+03,4.224000000000000000e+03,3.173000000000000000e+03,3.581000000000000000e+03
8.135000000000000000e+03,7.848000000000000000e+03,6.041000000000000000e+03,6.532000000000000000e+03
4.295000000000000000e+03,3.947000000000000000e+03,2.990000000000000000e+03,3.258000000000000000e+03
7.503000000000000000e+03,7.265000000000000000e+03,5.401000000000000000e+03,6.352000000000000000e+03
5.235000000000000000e+03,4.977000000000000000e+03,3.715000000000000000e+03,4.119000000000000000e+03
2.309000000000000000e+03,2.044000000000000000e+03,1.652000000000000000e+03,1.759000000000000000e+03
1.129000000000000000e+03,9.090000000000000000e+02,7.210000000000000000e+02,7.990000000000000000e+02
1.180200000000000000e+04,1.163600000000000000e+04,8.650000000000000000e+03,9.738000000000000000e+03
1.712000000000000000e+03,1.284000000000000000e+03,1.031000000000000000e+03,1.204000000000000000e+03
3.212000000000000000e+03,3.076000000000000000e+03,2.487000000000000000e+03,2.614000000000000000e+03
4.334000000000000000e+03,4.131000000000000000e+03,3.249000000000000000e+03,3.755000000000000000e+03
8.106000000000000000e+03,7.990000000000000000e+03,6.084000000000000000e+03,7.050000000000000000e+03
1.568600000000000000e+04,1.271400000000000000e+04,1.030400000000000000e+04,1.129600000000000000e+04
1.371500000000000000e+04,1.367300000000000000e+04,1.048700000000000000e+04,1.212500000000000000e+04
8.044000000000000000e+03,7.996000000000000000e+03,6.194000000000000000e+03,7.082000000000000000e+03
2.037000000000000000e+03,1.907000000000000000e+03,1.501000000000000000e+03,1.673000000000000000e+03
4.701000000000000000e+03,4.449000000000000000e+03,3.489000000000000000e+03,3.835000000000000000e+03
2.201000000000000000e+03,2.091000000000000000e+03,1.573000000000000000e+03,1.787000000000000000e+03
2.363000000000000000e+03,2.276000000000000000e+03,1.685000000000000000e+03,1.900000000000000000e+03
3.127000000000000000e+03,3.076000000000000000e+03,2.407000000000000000e+03,2.696000000000000000e+03
6.447000000000000000e+03,6.289000000000000000e+03,4.864000000000000000e+03,5.632000000000000000e+03
1.303000000000000000e+03,1.087000000000000000e+03,8.930000000000000000e+02,1.060000000000000000e+03
5.187000000000000000e+03,5.085000000000000000e+03,3.880000000000000000e+03,4.470000000000000000e+03
2.792000000000000000e+03,2.687000000000000000e+03,2.050000000000000000e+03,2.458000000000000000e+03
2.668000000000000000e+03,2.593000000000000000e+03,2.029000000000000000e+03,2.337000000000000000e+03
2.816000000000000000e+03,2.759000000000000000e+03,2.150000000000000000e+03,2.413000000000000000e+03
1.844000000000000000e+03,1.620000000000000000e+03,1.254000000000000000e+03,1.473000000000000000e+03
1.285000000000000000e+03,1.234000000000000000e+03,9.310000000000000000e+02,1.128000000000000000e+03
7.952000000000000000e+03,7.835000000000000000e+03,5.842000000000000000e+03,6.682000000000000000e+03
1.360000000000000000e+03,1.192000000000000000e+03,9.510000000000000000e+02,9.890000000000000000e+02
1.329800000000000000e+04,1.315000000000000000e+04,1.000400000000000000e+04,1.119100000000000000e+04
8.773000000000000000e+03,8.674000000000000000e+03,6.609000000000000000e+03,7.590000000000000000e+03
4.861000000000000000e+03,4.603000000000000000e+03,3.505000000000000000e+03,4.025000000000000000e+03
9.960000000000000000e+03,9.903000000000000000e+03,7.710000000000000000e+03,8.988000000000000000e+03
4.979000000000000000e+03,4.967000000000000000e+03,3.644000000000000000e+03,4.198000000000000000e+03
8.498000000000000000e+03,8.470000000000000000e+03,6.331000000000000000e+03,7.210000000000000000e+03
1.349000000000000000e+03,1.236000000000000000e+03,9.640000000000000000e+02,1.054000000000000000e+03
5.247000000000000000e+03,5.252000000000000000e+03,3.847000000000000000e+03,4.531000000000000000e+03
2.219000000000000000e+03,2.210000000000000000e+03,1.688000000000000000e+03,1.903000000000000000e+03
7.137000000000000000e+03,7.042000000000000000e+03,5.403000000000000000e+03,5.947000000000000000e+03
2.454000000000000000e+03,2.371000000000000000e+03,1.855000000000000000e+03,2.044000000000000000e+03
1.740000000000000000e+03,1.643000000000000000e+03,1.339000000000000000e+03,1.442000000000000000e+03
1.549000000000000000e+03,1.545000000000000000e+03,1.159000000000000000e+03,1.363000000000000000e+03
5.379000000000000000e+03,5.173000000000000000e+03,3.911000000000000000e+03,4.578000000000000000e+03
1.039000000000000000e+03,1.032000000000000000e+03,8.030000000000000000e+02,9.240000000000000000e+02
7.136000000000000000e+03,7.068000000000000000e+03,5.307000000000000000e+03,5.972000000000000000e+03
5.335000000000000000e+03,5.233000000000000000e+03,3.985000000000000000e+03,4.441000000000000000e+03
2.086000000000000000e+03,2.003000000000000000e+03,1.547000000000000000e+03,1.720000000000000000e+03
8.167000000000000000e+03,8.167000000000000000e+03,6.163000000000000000e+03,7.193000000000000000e+03
1.705000000000000000e+03,1.611000000000000000e+03,1.178000000000000000e+03,1.443000000000000000e+03
4.105000000000000000e+03,4.122000000000000000e+03,3.079000000000000000e+03,3.766000000000000000e+03
1.004000000000000000e+03,9.770000000000000000e+02,7.570000000000000000e+02,8.570000000000000000e+02
1.036400000000000000e+04,1.031900000000000000e+04,7.803000000000000000e+03,9.034000000000000000e+03
1.180000000000000000e+03,1.092000000000000000e+03,8.640000000000000000e+02,9.920000000000000000e+02
3.176000000000000000e+03,3.172000000000000000e+03,2.411000000000000000e+03,2.921000000000000000e+03
1.396000000000000000e+03,1.254000000000000000e+03,9.040000000000000000e+02,1.071000000000000000e+03
1.524000000000000000e+03,1.490000000000000000e+03,1.146000000000000000e+03,1.290000000000000000e+03
2.685000000000000000e+03,2.660000000000000000e+03,2.024000000000000000e+03,2.341000000000000000e+03
3.328000000000000000e+03,3.199000000000000000e+03,2.365000000000000000e+03,2.810000000000000000e+03
2.826000000000000000e+03,2.752000000000000000e+03,2.027000000000000000e+03,2.417000000000000000e+03
5.118000000000000000e+03,5.024000000000000000e+03,3.723000000000000000e+03,4.367000000000000000e+03
1.366200000000000000e+04,1.371000000000000000e+04,1.046100000000000000e+04,1.216700000000000000e+04
4.750000000000000000e+03,4.674000000000000000e+03,3.462000000000000000e+03,3.885000000000000000e+03
2.391000000000000000e+03,2.323000000000000000e+03,1.755000000000000000e+03,2.015000000000000000e+03
2.113000000000000000e+03,2.050000000000000000e+03,1.591000000000000000e+03,1.857000000000000000e+03
1.635000000000000000e+03,1.602000000000000000e+03,1.171000000000000000e+03,1.326000000000000000e+03
2.828000000000000000e+03,2.873000000000000000e+03,2.126000000000000000e+03,2.502000000000000000e+03
1.837000000000000000e+03,1.651000000000000000e+03,1.249000000000000000e+03,1.610000000000000000e+03
1.490000000000000000e+03,1.464000000000000000e+03,1.105000000000000000e+03,1.248000000000000000e+03
2.388000000000000000e+03,2.355000000000000000e+03,1.747000000000000000e+03,2.031000000000000000e+03
6.310000000000000000e+03,6.331000000000000000e+03,4.578000000000000000e+03,5.428000000000000000e+03
1.704000000000000000e+03,1.643000000000000000e+03,1.186000000000000000e+03,1.419000000000000000e+03
