2.359000000000000000e+03,7.220000000000000000e+02,1.500000000000000000e+01,3.790000000000000000e+02
1.032500000000000000e+04,6.200000000000000000e+03,6.770000000000000000e+02,3.465000000000000000e+03
3.642000000000000000e+03,1.810000000000000000e+03,1.720000000000000000e+02,9.060000000000000000e+02
4.938000000000000000e+03,1.806000000000000000e+03,1.880000000000000000e+02,1.036000000000000000e+03
6.647000000000000000e+03,3.988000000000000000e+03,5.310000000000000000e+02,1.733000000000000000e+03
5.403000000000000000e+03,3.832000000000000000e+03,4.430000000000000000e+02,1.827000000000000000e+03
1.599300000000000000e+04,1.122400000000000000e+04,1.424000000000000000e+03,5.787000000000000000e+03
2.081600000000000000e+04,1.816400000000000000e+04,1.689000000000000000e+03,9.331000000000000000e+03
1.130400000000000000e+04,1.002400000000000000e+04,9.060000000000000000e+02,5.064000000000000000e+03
2.441000000000000000e+03,1.050000000000000000e+03,2.460000000000000000e+02,5.150000000000000000e+02
3.177000000000000000e+03,2.223000000000000000e+03,1.720000000000000000e+02,1.163000000000000000e+03
1.982100000000000000e+04,1.935500000000000000e+04,2.264000000000000000e+03,8.560000000000000000e+03
3.148000000000000000e+03,2.944000000000000000e+03,5.570000000000000000e+02,1.326000000000000000e+03
2.203000000000000000e+03,2.397000000000000000e+03,2.730000000000000000e+02,1.151000000000000000e+03
2.068900000000000000e+04,1.794400000000000000e+04,1.869000000000000000e+03,8.881000000000000000e+03
6.600000000000000000e+03,5.761000000000000000e+03,5.610000000000000000e+02,3.122000000000000000e+03
3.556000000000000000e+03,2.629000000000000000e+03,4.290000000000000000e+02,1.786000000000000000e+03
7.240000000000000000e+03,6.868000000000000000e+03,9.150000000000000000e+02,3.342000000000000000e+03
1.972700000000000000e+04,1.829300000000000000e+04,2.526000000000000000e+03,9.454000000000000000e+03
5.226000000000000000e+03,3.646000000000000000e+03,6.850000000000000000e+02,2.275000000000000000e+03
9.276000000000000000e+03,6.573000000000000000e+03,1.008000000000000000e+03,3.292000000000000000e+03
1.633600000000000000e+04,1.393600000000000000e+04,1.590000000000000000e+03,7.092000000000000000e+03
1.435000000000000000e+03,1.230000000000000000e+03,1.390000000000000000e+02,6.500000000000000000e+02
5.652000000000000000e+03,4.436000000000000000e+03,4.400000000000000000e+02,2.172000000000000000e+03
1.991000000000000000e+04,1.981800000000000000e+04,1.983000000000000000e+03,8.219000000000000000e+03
5.014000000000000000e+03,5.231000000000000000e+03,4.450000000000000000e+02,2.056000000000000000e+03
2.415000000000000000e+03,2.208000000000000000e+03,2.650000000000000000e+02,1.209000000000000000e+03
7.781000000000000000e+03,7.555000000000000000e+03,6.190000000000000000e+02,3.127000000000000000e+03
2.007000000000000000e+03,1.771000000000000000e+03,1.250000000000000000e+02,8.340000000000000000e+02
2.219000000000000000e+03,2.391000000000000000e+03,3.990000000000000000e+02,8.760000000000000000e+02
4.910000000000000000e+03,5.040000000000000000e+03,5.000000000000000000e+02,2.223000000000000000e+03
3.837000000000000000e+03,3.567000000000000000e+03,3.980000000000000000e+02,1.676000000000000000e+03
2.124000000000000000e+03,1.497000000000000000e+03,2.350000000000000000e+02,9.540000000000000000e+02
7.777000000000000000e+03,7.480000000000000000e+03,8.800000000000000000e+02,3.809000000000000000e+03
3.104000000000000000e+03,3.273000000000000000e+03,4.710000000000000000e+02,1.441000000000000000e+03
1.865000000000000000e+03,1.585000000000000000e+03,1.050000000000000000e+02,6.590000000000000000e+02
7.672000000000000000e+03,7.483000000000000000e+03,1.042000000000000000e+03,3.339000000000000000e+03
3.431000000000000000e+03,2.722000000000000000e+03,3.170000000000000000e+02,1.206000000000000000e+03
1.499000000000000000e+03,1.260000000000000000e+03,2.090000000000000000e+02,4.630000000000000000e+02
7.380000000000000000e+03,7.269000000000000000e+03,1.219000000000000000e+03,3.623000000000000000e+03
1.162800000000000000e+04,1.092900000000000000e+04,1.768000000000000000e+03,5.637000000000000000e+03
5.654000000000000000e+03,5.464000000000000000e+03,7.130000000000000000e+02,2.932000000000000000e+03
2.918000000000000000e+03,2.675000000000000000e+03,3.030000000000000000e+02,1.376000000000000000e+03
7.636000000000000000e+03,6.924000000000000000e+03,7.560000000000000000e+02,3.544000000000000000e+03
3.301000000000000000e+03,3.142000000000000000e+03,3.300000000000000000e+02,1.602000000000000000e+03
4.140000000000000000e+03,3.222000000000000000e+03,3.390000000000000000e+02,1.378000000000000000e+03
3.019000000000000000e+03,1.962000000000000000e+03,1.880000000000000000e+02,1.216000000000000000e+03
7.552000000000000000e+03,6.696000000000000000e+03,5.770000000000000000e+02,3.354000000000000000e+03
2.355000000000000000e+03,1.855000000000000000e+03,1.520000000000000000e+02,1.004000000000000000e+03
1.676400000000000000e+04,1.537600000000000000e+04,1.799000000000000000e+03,8.019000000000000000e+03
